id,byline_date,byline_place,lat,lon
dt1102,1930-02-05,Atlantic Ocean,13.581921,-38.320312
dt1103,1930-02-06,"New York, New York",40.7127281,-74.0060152
dt1104,1930-02-07,"New York, New York",40.7127281,-74.0060152
dt1105,1930-02-09,"New York, New York",40.7127281,-74.0060152
dt1106,1930-02-10,"Washington, District of Columbia",38.89384735,-76.98804281910948
dt1107,1930-02-11,"New York, New York",40.7127281,-74.0060152
dt1108,1930-02-12,"New York, New York",40.7127281,-74.0060152
dt1109,1930-02-13,"New York, New York",40.7127281,-74.0060152
dt1110,1930-02-14,"St. Louis, Missouri",38.6280278,-90.1910154
dt1111,1930-02-16,"Claremore, Oklahoma",36.3126005,-95.6160686
dt1112,1930-02-17,"Phoenix, Arizona",33.4484367,-112.074141
dt1113,1930-02-18,"Beverly Hills, California",34.0696501,-118.3963062
dt1114,1930-02-19,"Beverly Hills, California",34.0696501,-118.3963062
dt1115,1930-02-20,"Beverly Hills, California",34.0696501,-118.3963062
dt1116,1930-02-21,"Beverly Hills, California",34.0696501,-118.3963062
dt1117,1930-02-23,"Beverly Hills, California",34.0696501,-118.3963062
dt1118,1930-02-24,"Beverly Hills, California",34.0696501,-118.3963062
dt1119,1930-02-25,"Beverly Hills, California",34.0696501,-118.3963062
dt1120,1930-02-26,"Beverly Hills, California",34.0696501,-118.3963062
dt1121,1930-02-27,"Beverly Hills, California",34.0696501,-118.3963062
dt1122,1930-02-28,"Beverly Hills, California",34.0696501,-118.3963062
dt1123,1930-03-02,"Beverly Hills, California",34.0696501,-118.3963062
dt1124,1930-03-03,"Beverly Hills, California",34.0696501,-118.3963062
dt1125,1930-03-04,"Globe, Arizona",33.3959139,-110.7871744
dt1126,1930-03-05,"Beverly Hills, California",34.0696501,-118.3963062
dt1127,1930-03-06,"Beverly Hills, California",34.0696501,-118.3963062
dt1128,1930-03-07,"Beverly Hills, California",34.0696501,-118.3963062
dt1129,1930-03-09,"Beverly Hills, California",34.0696501,-118.3963062
dt1130,1930-03-10,"Beverly Hills, California",34.0696501,-118.3963062
dt1131,1930-03-11,"Beverly Hills, California",34.0696501,-118.3963062
dt1132,1930-03-12,"Beverly Hills, California",34.0696501,-118.3963062
dt1133,1930-03-13,"Beverly Hills, California",34.0696501,-118.3963062
dt1134,1930-03-14,"Beverly Hills, California",34.0696501,-118.3963062
dt1135,1930-03-16,"San Diego, California",32.7174202,-117.162772
dt1136,1930-03-17,"Beverly Hills, California",34.0696501,-118.3963062
dt1137,1930-03-18,"Beverly Hills, California",34.0696501,-118.3963062
dt1138,1930-03-19,"Beverly Hills, California",34.0696501,-118.3963062
dt1139,1930-03-20,"Beverly Hills, California",34.0696501,-118.3963062
dt1140,1930-03-21,"Beverly Hills, California",34.0696501,-118.3963062
dt1141,1930-03-23,"Beverly Hills, California",34.0696501,-118.3963062
dt1142,1930-03-24,"Beverly Hills, California",34.0696501,-118.3963062
dt1143,1930-03-25,"Beverly Hills, California",34.0696501,-118.3963062
dt1144,1930-03-26,"Beverly Hills, California",34.0696501,-118.3963062
dt1145,1930-03-27,"Beverly Hills, California",34.0696501,-118.3963062
dt1146,1930-03-28,"Beverly Hills, California",34.0696501,-118.3963062
dt1147,1930-03-30,"Beverly Hills, California",34.0696501,-118.3963062
dt1148,1930-03-31,"Beverly Hills, California",34.0696501,-118.3963062
dt1149,1930-04-01,"Beverly Hills, California",34.0696501,-118.3963062
dt1150,1930-04-02,"Beverly Hills, California",34.0696501,-118.3963062
dt1151,1930-04-03,"Beverly Hills, California",34.0696501,-118.3963062
dt1152,1930-04-04,"Beverly Hills, California",34.0696501,-118.3963062
dt1153,1930-04-06,"Santa Monica, California",34.0194704,-118.491227
dt1154,1930-04-07,"Beverly Hills, California",34.0696501,-118.3963062
dt1155,1930-04-08,"Beverly Hills, California",34.0696501,-118.3963062
dt1156,1930-04-09,"Beverly Hills, California",34.0696501,-118.3963062
dt1157,1930-04-10,"Beverly Hills, California",34.0696501,-118.3963062
dt1158,1930-04-11,"Beverly Hills, California",34.0696501,-118.3963062
dt1159,1930-04-13,"Beverly Hills, California",34.0696501,-118.3963062
dt1160,1930-04-14,"Beverly Hills, California",34.0696501,-118.3963062
dt1161,1930-04-15,"Beverly Hills, California",34.0696501,-118.3963062
dt1162,1930-04-16,"Beverly Hills, California",34.0696501,-118.3963062
dt1163,1930-04-17,"Beverly Hills, California",34.0696501,-118.3963062
dt1164,1930-04-18,"Beverly Hills, California",34.0696501,-118.3963062
dt1165,1930-04-20,"Beverly Hills, California",34.0696501,-118.3963062
dt1166,1930-04-21,"Ponca City, Oklahoma",36.703647,-97.081898
dt1167,1930-04-22,"Ponca City, Oklahoma",36.703647,-97.081898
dt1168,1930-04-23,"Winslow, Arizona",35.0241984,-110.6973463
dt1169,1930-04-24,"Beverly Hills, California",34.0696501,-118.3963062
dt1170,1930-04-25,"Beverly Hills, California",34.0696501,-118.3963062
dt1171,1930-04-27,"Beverly Hills, California",34.0696501,-118.3963062
dt1172,1930-04-28,"Beverly Hills, California",34.0696501,-118.3963062
dt1173,1930-04-29,"Beverly Hills, California",34.0696501,-118.3963062
dt1174,1930-04-30,"Beverly Hills, California",34.0696501,-118.3963062
dt1175,1930-05-01,"Beverly Hills, California",34.0696501,-118.3963062
dt1176,1930-05-02,"Beverly Hills, California",34.0696501,-118.3963062
dt1177,1930-05-04,"Beverly Hills, California",34.0696501,-118.3963062
dt1178,1930-05-05,"Beverly Hills, California",34.0696501,-118.3963062
dt1179,1930-05-06,"Beverly Hills, California",34.0696501,-118.3963062
dt1180,1930-05-07,"Beverly Hills, California",34.0696501,-118.3963062
dt1181,1930-05-08,"Beverly Hills, California",34.0696501,-118.3963062
dt1182,1930-05-09,"Beverly Hills, California",34.0696501,-118.3963062
dt1183,1930-05-11,"Beverly Hills, California",34.0696501,-118.3963062
dt1184,1930-05-12,"Beverly Hills, California",34.0696501,-118.3963062
dt1185,1930-05-13,"Beverly Hills, California",34.0696501,-118.3963062
dt1186,1930-05-14,"Beverly Hills, California",34.0696501,-118.3963062
dt1187,1930-05-15,"Beverly Hills, California",34.0696501,-118.3963062
dt1188,1930-05-16,"Beverly Hills, California",34.0696501,-118.3963062
dt1189,1930-05-18,"Beverly Hills, California",34.0696501,-118.3963062
dt1190,1930-05-19,"Beverly Hills, California",34.0696501,-118.3963062
dt1191,1930-05-20,"Beverly Hills, California",34.0696501,-118.3963062
dt1192,1930-05-21,"Beverly Hills, California",34.0696501,-118.3963062
dt1193,1930-05-22,"Beverly Hills, California",34.0696501,-118.3963062
dt1194,1930-05-23,"Beverly Hills, California",34.0696501,-118.3963062
dt1195,1930-05-25,"Beverly Hills, California",34.0696501,-118.3963062
dt1196,1930-05-26,"Beverly Hills, California",34.0696501,-118.3963062
dt1197,1930-05-27,"Beverly Hills, California",34.0696501,-118.3963062
dt1198,1930-05-28,"Beverly Hills, California",34.0696501,-118.3963062
dt1199,1930-05-29,"Beverly Hills, California",34.0696501,-118.3963062
dt1200,1930-05-30,"Beverly Hills, California",34.0696501,-118.3963062
dt1201,1930-06-01,"Beverly Hills, California",34.0696501,-118.3963062
dt1202,1930-06-02,"Beverly Hills, California",34.0696501,-118.3963062
dt1203,1930-06-03,"Beverly Hills, California",34.0696501,-118.3963062
dt1204,1930-06-04,"Beverly Hills, California",34.0696501,-118.3963062
dt1205,1930-06-05,"Beverly Hills, California",34.0696501,-118.3963062
dt1206,1930-06-06,"Claremore, Oklahoma",36.3126005,-95.6160686
dt1207,1930-06-08,"New York, New York",40.7127281,-74.0060152
dt1208,1930-06-09,"Washington, District of Columbia",38.89384735,-76.98804281910948
dt1209,1930-06-10,"New York, New York",40.7127281,-74.0060152
dt1210,1930-06-11,"Springfield, Massachusetts",42.1018764,-72.5886727
dt1211,1930-06-12,"Boston, Massachusetts",42.3554334,-71.060511
dt1212,1930-06-13,"Boston, Massachusetts",42.3554334,-71.060511
dt1213,1930-06-15,"Boston, Massachusetts",42.3554334,-71.060511
dt1214,1930-06-16,"Boston, Massachusetts",42.3554334,-71.060511
dt1215,1930-06-17,"Boston, Massachusetts",42.3554334,-71.060511
dt1216,1930-06-18,"Boston, Massachusetts",42.3554334,-71.060511
dt1217,1930-06-19,"New York, New York",40.7127281,-74.0060152
dt1218,1930-06-20,"Chicago, Illinois",41.8755616,-87.6244212
dt1219,1930-06-22,"Chicago, Illinois",41.8755616,-87.6244212
dt1220,1930-06-23,"Chicago, Illinois",41.8755616,-87.6244212
dt1221,1930-06-24,"Chicago, Illinois",41.8755616,-87.6244212
dt1222,1930-06-25,"Chicago, Illinois",41.8755616,-87.6244212
dt1223,1930-06-26,"Chicago, Illinois",41.8755616,-87.6244212
dt1224,1930-06-27,"Chicago, Illinois",41.8755616,-87.6244212
dt1225,1930-06-29,"Minneapolis, Minnesota",44.9772995,-93.2654692
dt1226,1930-06-30,"Minneapolis, Minnesota",44.9772995,-93.2654692
dt1227,1930-07-01,"Minneapolis, Minnesota",44.9772995,-93.2654692
dt1228,1930-07-02,"Minneapolis, Minnesota",44.9772995,-93.2654692
dt1229,1930-07-03,"Minneapolis, Minnesota",44.9772995,-93.2654692
dt1230,1930-07-04,"Minneapolis, Minnesota",44.9772995,-93.2654692
dt1231,1930-07-06,"Beverly Hills, California",34.0696501,-118.3963062
dt1232,1930-07-07,"Beverly Hills, California",34.0696501,-118.3963062
dt1233,1930-07-08,"Beverly Hills, California",34.0696501,-118.3963062
dt1234,1930-07-09,"Beverly Hills, California",34.0696501,-118.3963062
dt1235,1930-07-10,"Beverly Hills, California",34.0696501,-118.3963062
dt1236,1930-07-11,"Beverly Hills, California",34.0696501,-118.3963062
dt1237,1930-07-13,"Santa Monica, California",34.0194704,-118.491227
dt1238,1930-07-14,"Beverly Hills, California",34.0696501,-118.3963062
dt1239,1930-07-15,"Santa Monica, California",34.0194704,-118.491227
dt1240,1930-07-16,"Beverly Hills, California",34.0696501,-118.3963062
dt1241,1930-07-17,"Santa Monica, California",34.0194704,-118.491227
dt1242,1930-07-18,"Beverly Hills, California",34.0696501,-118.3963062
dt1243,1930-07-20,"Beverly Hills, California",34.0696501,-118.3963062
dt1244,1930-07-21,"Beverly Hills, California",34.0696501,-118.3963062
dt1245,1930-07-22,"Beverly Hills, California",34.0696501,-118.3963062
dt1246,1930-07-23,"Beverly Hills, California",34.0696501,-118.3963062
dt1247,1930-07-24,"Beverly Hills, California",34.0696501,-118.3963062
dt1248,1930-07-25,"Santa Monica, California",34.0194704,-118.491227
dt1249,1930-07-27,"Beverly Hills, California",34.0696501,-118.3963062
dt1250,1930-07-28,"Beverly Hills, California",34.0696501,-118.3963062
dt1251,1930-07-29,"Beverly Hills, California",34.0696501,-118.3963062
dt1252,1930-07-30,"Beverly Hills, California",34.0696501,-118.3963062
dt1253,1930-07-31,"Beverly Hills, California",34.0696501,-118.3963062
dt1254,1930-08-01,"Beverly Hills, California",34.0696501,-118.3963062
dt1255,1930-08-03,"Santa Monica, California",34.0194704,-118.491227
dt1256,1930-08-04,"Beverly Hills, California",34.0696501,-118.3963062
dt1257,1930-08-05,"Beverly Hills, California",34.0696501,-118.3963062
dt1258,1930-08-06,"Santa Monica, California",34.0194704,-118.491227
dt1259,1930-08-07,"Beverly Hills, California",34.0696501,-118.3963062
dt1260,1930-08-08,"Beverly Hills, California",34.0696501,-118.3963062
dt1261,1930-08-10,"Santa Monica, California",34.0194704,-118.491227
dt1262,1930-08-11,"Beverly Hills, California",34.0696501,-118.3963062
dt1263,1930-08-12,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt1264,1930-08-13,"Beverly Hills, California",34.0696501,-118.3963062
dt1265,1930-08-14,Yosemite National Park,37.83930035,-119.51646348068644
dt1266,1930-08-15,"Minden, Nevada",38.9565145,-119.77004880645154
dt1267,1930-08-17,Tahoe Tavern,39.160342549999996,-120.14355864089364
dt1268,1930-08-18,Tahoe Tavern,39.160342549999996,-120.14355864089364
dt1269,1930-08-19,Tahoe Tavern,39.160342549999996,-120.14355864089364
dt1270,1930-08-20,Tahoe Tavern,39.160342549999996,-120.14355864089364
dt1271,1930-08-21,Tahoe Tavern,39.160342549999996,-120.14355864089364
dt1272,1930-08-22,Tahoe Tavern,39.160342549999996,-120.14355864089364
dt1273,1930-08-24,Tahoe Tavern,39.160342549999996,-120.14355864089364
dt1274,1930-08-25,Tahoe Tavern,39.160342549999996,-120.14355864089364
dt1275,1930-08-26,Tahoe Tavern,39.160342549999996,-120.14355864089364
dt1276,1930-08-27,Tahoe Tavern,39.160342549999996,-120.14355864089364
dt1277,1930-08-28,Tahoe Tavern,39.160342549999996,-120.14355864089364
dt1278,1930-08-29,Tahoe Tavern,39.160342549999996,-120.14355864089364
dt1279,1930-08-31,Tahoe Tavern,39.160342549999996,-120.14355864089364
dt1280,1930-09-01,Tahoe Tavern,39.160342549999996,-120.14355864089364
dt1281,1930-09-02,Tahoe Tavern,39.160342549999996,-120.14355864089364
dt1282,1930-09-03,Tahoe Tavern,39.160342549999996,-120.14355864089364
dt1283,1930-09-04,"Camp Richardson, California",38.9343523,-120.0401833
dt1284,1930-09-05,"Camp Richardson, California",38.9343523,-120.0401833
dt1285,1930-09-07,"Camp Richardson, California",38.9343523,-120.0401833
dt1286,1930-09-08,"Camp Richardson, California",38.9343523,-120.0401833
dt1287,1930-09-09,"Camp Richardson, California",38.9343523,-120.0401833
dt1288,1930-09-10,"Camp Richardson, California",38.9343523,-120.0401833
dt1289,1930-09-11,"Camp Richardson, California",38.9343523,-120.0401833
dt1290,1930-09-12,"Camp Richardson, California",38.9343523,-120.0401833
dt1291,1930-09-14,"Camp Richardson, California",38.9343523,-120.0401833
dt1292,1930-09-15,"Sonora, California",37.985304,-120.3835349
dt1293,1930-09-16,"Mojave, California",35.01096025,-118.19028326663798
dt1294,1930-09-17,"Beverly Hills, California",34.0696501,-118.3963062
dt1295,1930-09-18,"Beverly Hills, California",34.0696501,-118.3963062
dt1296,1930-09-19,"Beverly Hills, California",34.0696501,-118.3963062
dt1297,1930-09-20,"Beverly Hills, California",34.0696501,-118.3963062
dt1298,1930-09-21,"Beverly Hills, California",34.0696501,-118.3963062
dt1299,1930-09-22,"Beverly Hills, California",34.0696501,-118.3963062
dt1300,1930-09-23,"Beverly Hills, California",34.0696501,-118.3963062
dt1301,1930-09-24,"Beverly Hills, California",34.0696501,-118.3963062
dt1302,1930-09-25,"Beverly Hills, California",34.0696501,-118.3963062
dt1303,1930-09-26,"Beverly Hills, California",34.0696501,-118.3963062
dt1304,1930-09-28,"Santa Monica, California",34.0194704,-118.491227
dt1305,1930-09-29,"Beverly Hills, California",34.0696501,-118.3963062
dt1306,1930-09-30,"Beverly Hills, California",34.0696501,-118.3963062
dt1307,1930-10-01,"Beverly Hills, California",34.0696501,-118.3963062
dt1308,1930-10-02,"Beverly Hills, California",34.0696501,-118.3963062
dt1309,1930-10-03,"Beverly Hills, California",34.0696501,-118.3963062
dt1310,1930-10-05,"Santa Monica, California",34.0194704,-118.491227
dt1311,1930-10-06,"Beverly Hills, California",34.0696501,-118.3963062
dt1312,1930-10-07,"Beverly Hills, California",34.0696501,-118.3963062
dt1313,1930-10-08,"Beverly Hills, California",34.0696501,-118.3963062
dt1314,1930-10-09,"Beverly Hills, California",34.0696501,-118.3963062
dt1315,1930-10-10,"Beverly Hills, California",34.0696501,-118.3963062
dt1316,1930-10-12,"Santa Monica, California",34.0194704,-118.491227
dt1317,1930-10-13,"Beverly Hills, California",34.0696501,-118.3963062
dt1318,1930-10-14,"Beverly Hills, California",34.0696501,-118.3963062
dt1319,1930-10-15,"Beverly Hills, California",34.0696501,-118.3963062
dt1320,1930-10-16,"Beverly Hills, California",34.0696501,-118.3963062
dt1321,1930-10-17,"Beverly Hills, California",34.0696501,-118.3963062
dt1322,1930-10-19,"San Jose, California",37.3361663,-121.890591
dt1323,1930-10-20,"Beverly Hills, California",34.0696501,-118.3963062
dt1324,1930-10-21,"San Luis Obispo, California",35.2827525,-120.659615
dt1325,1930-10-22,"Beverly Hills, California",34.0696501,-118.3963062
dt1326,1930-10-23,"Beverly Hills, California",34.0696501,-118.3963062
dt1327,1930-10-24,"Beverly Hills, California",34.0696501,-118.3963062
dt1328,1930-10-26,"Santa Monica, California",34.0194704,-118.491227
dt1329,1930-10-27,"Beverly Hills, California",34.0696501,-118.3963062
dt1330,1930-10-28,"Beverly Hills, California",34.0696501,-118.3963062
dt1331,1930-10-29,"Beverly Hills, California",34.0696501,-118.3963062
dt1332,1930-10-30,"Beverly Hills, California",34.0696501,-118.3963062
dt1333,1930-10-31,"Los Angeles, California",34.0536909,-118.242766
dt1334,1930-11-02,"Los Angeles, California",34.0536909,-118.242766
dt1335,1930-11-03,"Beverly Hills, California",34.0696501,-118.3963062
dt1336,1930-11-04,"New York, New York",40.7127281,-74.0060152
dt1337,1930-11-05,"Beverly Hills, California",34.0696501,-118.3963062
dt1338,1930-11-06,"Beverly Hills, California",34.0696501,-118.3963062
dt1339,1930-11-07,"Beverly Hills, California",34.0696501,-118.3963062
dt1340,1930-11-09,"Santa Monica, California",34.0194704,-118.491227
dt1341,1930-11-10,"Beverly Hills, California",34.0696501,-118.3963062
dt1342,1930-11-11,"Beverly Hills, California",34.0696501,-118.3963062
dt1343,1930-11-12,"Beverly Hills, California",34.0696501,-118.3963062
dt1344,1930-11-13,"Beverly Hills, California",34.0696501,-118.3963062
dt1345,1930-11-14,Naval Air Station North Island,32.699113350000005,-117.20527622457064
dt1346,1930-11-16,"Santa Monica, California",34.0194704,-118.491227
dt1347,1930-11-17,"Beverly Hills, California",34.0696501,-118.3963062
dt1348,1930-11-18,"Beverly Hills, California",34.0696501,-118.3963062
dt1349,1930-11-19,"Beverly Hills, California",34.0696501,-118.3963062
dt1350,1930-11-20,"Beverly Hills, California",34.0696501,-118.3963062
dt1351,1930-11-21,"Beverly Hills, California",34.0696501,-118.3963062
dt1352,1930-11-23,"Santa Monica, California",34.0194704,-118.491227
dt1353,1930-11-24,"Beverly Hills, California",34.0696501,-118.3963062
dt1354,1930-11-25,"Beverly Hills, California",34.0696501,-118.3963062
dt1355,1930-11-26,"Hollywood, Los Angeles, California",34.0980031,-118.329523
